Segmentation 0
141 161 13 
141 160 13 
142 159 13 
141 158 13 
140 157 13 
139 157 13 
138 157 13 
137 157 13 
136 157 13 
135 158 13 
134 159 13 
134 160 13 
134 161 13 
135 162 13 
136 162 13 
137 163 13 
138 163 13 
V
Segmentation 2
166 171 13 
167 170 13 
167 169 13 
167 168 13 
167 167 13 
167 166 13 
167 165 13 
167 164 13 
166 163 13 
165 163 13 
164 163 13 
163 163 13 
162 163 13 
161 162 13 
160 162 13 
159 162 13 
158 163 13 
158 164 13 
157 165 13 
157 166 13 
158 167 13 
158 168 13 
159 169 13 
160 170 13 
161 171 13 
162 171 13 
163 171 13 
164 171 13 
165 171 13 
166 171 13 
V
Segmentation 3
169 200 13 
170 199 13 
171 198 13 
172 197 13 
173 196 13 
174 195 13 
174 194 13 
175 193 13 
175 192 13 
174 191 13 
173 190 13 
172 189 13 
171 189 13 
170 189 13 
169 189 13 
168 190 13 
167 190 13 
166 191 13 
165 191 13 
164 192 13 
163 193 13 
162 194 13 
162 195 13 
162 196 13 
162 197 13 
162 198 13 
163 199 13 
164 200 13 
165 200 13 
166 200 13 
167 200 13 
168 200 13 
169 200 13 
V
Segmentation 0
184 184 14 
185 183 14 
185 182 14 
186 181 14 
186 180 14 
186 179 14 
186 178 14 
186 177 14 
186 176 14 
185 175 14 
185 174 14 
186 173 14 
186 172 14 
187 171 14 
188 170 14 
189 170 14 
190 170 14 
191 169 14 
191 168 14 
191 167 14 
190 166 14 
190 165 14 
189 164 14 
189 163 14 
189 162 14 
189 161 14 
188 160 14 
188 159 14 
188 158 14 
188 157 14 
187 156 14 
186 156 14 
185 155 14 
184 155 14 
183 155 14 
182 156 14 
181 157 14 
180 157 14 
179 158 14 
179 159 14 
179 160 14 
179 161 14 
180 162 14 
180 163 14 
180 164 14 
179 164 14 
178 164 14 
177 165 14 
176 165 14 
175 165 14 
174 165 14 
173 166 14 
173 167 14 
173 168 14 
173 169 14 
173 170 14 
173 171 14 
173 172 14 
174 173 14 
175 174 14 
176 174 14 
177 175 14 
177 176 14 
177 177 14 
177 178 14 
177 179 14 
177 180 14 
178 181 14 
179 182 14 
180 182 14 
181 183 14 
182 183 14 
183 184 14 
184 184 14 
V
Segmentation 0
164 173 15 
165 172 15 
166 171 15 
166 170 15 
166 169 15 
166 168 15 
166 167 15 
166 166 15 
165 165 15 
164 164 15 
163 163 15 
163 162 15 
162 161 15 
163 160 15 
163 159 15 
162 158 15 
161 157 15 
160 157 15 
159 157 15 
158 156 15 
157 156 15 
156 157 15 
156 158 15 
156 159 15 
156 160 15 
156 161 15 
156 162 15 
157 163 15 
157 164 15 
156 165 15 
156 166 15 
155 167 15 
155 168 15 
156 169 15 
157 170 15 
158 171 15 
159 172 15 
160 172 15 
161 173 15 
162 173 15 
163 173 15 
164 173 15 
V
Segmentation 1
181 192 15 
182 191 15 
183 190 15 
184 189 15 
185 188 15 
186 187 15 
186 186 15 
185 185 15 
185 184 15 
185 183 15 
184 182 15 
184 181 15 
185 180 15 
185 179 15 
185 178 15 
185 177 15 
186 176 15 
186 175 15 
186 174 15 
187 173 15 
188 172 15 
189 172 15 
190 172 15 
191 172 15 
192 171 15 
192 170 15 
193 169 15 
193 168 15 
193 167 15 
193 166 15 
192 165 15 
191 164 15 
190 164 15 
189 163 15 
188 163 15 
187 163 15 
186 164 15 
185 164 15 
184 165 15 
183 164 15 
182 163 15 
181 163 15 
180 162 15 
179 162 15 
178 162 15 
177 163 15 
176 164 15 
175 164 15 
174 165 15 
174 166 15 
174 167 15 
174 168 15 
175 169 15 
175 170 15 
175 171 15 
176 172 15 
175 173 15 
175 174 15 
174 175 15 
173 176 15 
173 177 15 
173 178 15 
173 179 15 
173 180 15 
173 181 15 
174 182 15 
175 183 15 
176 184 15 
176 185 15 
176 186 15 
176 187 15 
176 188 15 
176 189 15 
177 190 15 
178 190 15 
179 191 15 
180 192 15 
181 192 15 
V
Segmentation 2
260 174 15 
261 173 15 
262 173 15 
263 172 15 
263 171 15 
263 170 15 
263 169 15 
263 168 15 
263 167 15 
263 166 15 
263 165 15 
262 164 15 
261 163 15 
260 163 15 
259 163 15 
258 164 15 
257 164 15 
256 164 15 
255 165 15 
254 166 15 
254 167 15 
254 168 15 
254 169 15 
254 170 15 
254 171 15 
254 172 15 
255 173 15 
256 173 15 
257 172 15 
258 173 15 
259 173 15 
260 174 15 
V
Segmentation 0
179 320 16 
180 319 16 
179 318 16 
178 319 16 
179 320 16 
V
Segmentation 0
165 180 17 
166 179 17 
166 178 17 
167 177 17 
167 176 17 
168 175 17 
168 174 17 
168 173 17 
168 172 17 
167 171 17 
166 171 17 
165 170 17 
164 170 17 
163 170 17 
162 170 17 
161 171 17 
160 171 17 
159 171 17 
158 172 17 
157 173 17 
156 174 17 
157 175 17 
157 176 17 
158 177 17 
158 178 17 
159 179 17 
160 179 17 
161 180 17 
162 180 17 
163 180 17 
164 180 17 
165 180 17 
V
Segmentation 1
269 360 17 
270 359 17 
271 359 17 
272 358 17 
273 357 17 
273 356 17 
274 355 17 
274 354 17 
275 353 17 
275 352 17 
274 351 17 
273 350 17 
272 349 17 
271 349 17 
271 348 17 
270 347 17 
269 346 17 
268 345 17 
267 345 17 
266 345 17 
265 345 17 
264 344 17 
263 344 17 
262 345 17 
262 346 17 
261 347 17 
260 348 17 
260 349 17 
260 350 17 
260 351 17 
260 352 17 
261 353 17 
262 353 17 
263 354 17 
263 355 17 
264 356 17 
264 357 17 
265 358 17 
266 359 17 
267 359 17 
268 359 17 
269 360 17 
V
Segmentation 0
255 285 18 
256 284 18 
257 284 18 
258 284 18 
259 284 18 
260 284 18 
261 283 18 
262 282 18 
261 281 18 
262 280 18 
262 279 18 
262 278 18 
262 277 18 
261 276 18 
260 275 18 
259 274 18 
259 273 18 
259 272 18 
260 271 18 
260 270 18 
260 269 18 
260 268 18 
261 267 18 
260 266 18 
260 265 18 
259 264 18 
259 263 18 
258 262 18 
258 261 18 
259 260 18 
259 259 18 
259 258 18 
259 257 18 
259 256 18 
259 255 18 
259 254 18 
259 253 18 
259 252 18 
259 251 18 
259 250 18 
259 249 18 
259 248 18 
259 247 18 
259 246 18 
259 245 18 
260 244 18 
260 243 18 
260 242 18 
260 241 18 
260 240 18 
260 239 18 
261 239 18 
262 239 18 
263 238 18 
263 237 18 
263 236 18 
263 235 18 
262 234 18 
262 233 18 
262 232 18 
261 231 18 
261 230 18 
261 229 18 
261 228 18 
261 227 18 
261 226 18 
261 225 18 
261 224 18 
261 223 18 
261 222 18 
262 221 18 
263 220 18 
263 219 18 
263 218 18 
262 217 18 
262 216 18 
262 215 18 
262 214 18 
262 213 18 
263 212 18 
263 211 18 
263 210 18 
262 209 18 
262 208 18 
262 207 18 
262 206 18 
262 205 18 
262 204 18 
261 203 18 
260 203 18 
259 202 18 
258 202 18 
257 202 18 
256 203 18 
255 204 18 
254 205 18 
254 206 18 
254 207 18 
254 208 18 
255 209 18 
255 210 18 
254 211 18 
254 212 18 
254 213 18 
254 214 18 
254 215 18 
254 216 18 
254 217 18 
254 218 18 
254 219 18 
254 220 18 
254 221 18 
254 222 18 
254 223 18 
253 224 18 
253 225 18 
253 226 18 
253 227 18 
253 228 18 
253 229 18 
253 230 18 
253 231 18 
253 232 18 
253 233 18 
253 234 18 
253 235 18 
252 236 18 
252 237 18 
253 238 18 
253 239 18 
252 240 18 
252 241 18 
252 242 18 
252 243 18 
252 244 18 
253 245 18 
253 246 18 
253 247 18 
253 248 18 
254 249 18 
254 250 18 
254 251 18 
254 252 18 
254 253 18 
254 254 18 
254 255 18 
254 256 18 
254 257 18 
254 258 18 
254 259 18 
253 260 18 
253 261 18 
253 262 18 
253 263 18 
253 264 18 
253 265 18 
253 266 18 
253 267 18 
253 268 18 
253 269 18 
253 270 18 
253 271 18 
253 272 18 
253 273 18 
253 274 18 
253 275 18 
253 276 18 
254 277 18 
254 278 18 
254 279 18 
254 280 18 
253 281 18 
254 282 18 
254 283 18 
254 284 18 
255 285 18 
V
Segmentation 1
181 285 18 
182 284 18 
183 283 18 
183 282 18 
184 281 18 
184 280 18 
184 279 18 
184 278 18 
184 277 18 
184 276 18 
185 275 18 
185 274 18 
185 273 18 
185 272 18 
185 271 18 
185 270 18 
185 269 18 
185 268 18 
186 267 18 
186 266 18 
186 265 18 
186 264 18 
186 263 18 
186 262 18 
186 261 18 
187 260 18 
187 259 18 
187 258 18 
187 257 18 
187 256 18 
187 255 18 
186 254 18 
185 254 18 
184 253 18 
183 253 18 
182 253 18 
183 252 18 
183 251 18 
183 250 18 
183 249 18 
183 248 18 
183 247 18 
184 246 18 
185 245 18 
186 245 18 
187 245 18 
188 245 18 
189 244 18 
189 243 18 
189 242 18 
189 241 18 
188 240 18 
188 239 18 
188 238 18 
188 237 18 
188 236 18 
188 235 18 
188 234 18 
188 233 18 
188 232 18 
188 231 18 
189 230 18 
189 229 18 
188 228 18 
188 227 18 
187 226 18 
186 226 18 
185 226 18 
184 226 18 
183 226 18 
182 226 18 
181 227 18 
180 228 18 
180 229 18 
180 230 18 
180 231 18 
181 232 18 
181 233 18 
182 234 18 
182 235 18 
182 236 18 
181 237 18 
180 238 18 
179 239 18 
179 240 18 
179 241 18 
179 242 18 
179 243 18 
178 244 18 
177 245 18 
176 246 18 
176 247 18 
176 248 18 
176 249 18 
176 250 18 
176 251 18 
177 252 18 
178 253 18 
179 254 18 
179 255 18 
178 256 18 
178 257 18 
178 258 18 
177 259 18 
176 259 18 
175 259 18 
174 260 18 
174 261 18 
174 262 18 
174 263 18 
174 264 18 
174 265 18 
174 266 18 
174 267 18 
175 268 18 
176 268 18 
177 268 18 
178 269 18 
178 270 18 
179 271 18 
179 272 18 
180 273 18 
179 274 18 
178 275 18 
177 275 18 
176 276 18 
176 277 18 
176 278 18 
176 279 18 
176 280 18 
176 281 18 
176 282 18 
177 283 18 
178 283 18 
178 284 18 
179 285 18 
180 285 18 
181 285 18 
V
Segmentation 0
253 212 19 
254 211 19 
255 210 19 
255 209 19 
256 208 19 
256 207 19 
256 206 19 
256 205 19 
256 204 19 
256 203 19 
255 202 19 
255 201 19 
256 200 19 
256 199 19 
256 198 19 
255 197 19 
255 196 19 
254 195 19 
253 194 19 
252 193 19 
251 193 19 
250 193 19 
249 193 19 
248 193 19 
247 193 19 
246 194 19 
245 195 19 
245 196 19 
245 197 19 
246 198 19 
246 199 19 
246 200 19 
247 201 19 
247 202 19 
247 203 19 
246 204 19 
246 205 19 
245 206 19 
245 207 19 
245 208 19 
245 209 19 
246 210 19 
247 210 19 
248 211 19 
249 211 19 
250 211 19 
251 211 19 
252 212 19 
253 212 19 
V
Segmentation 1
121 325 19 
122 324 19 
123 323 19 
124 322 19 
125 322 19 
126 321 19 
126 320 19 
126 319 19 
126 318 19 
126 317 19 
126 316 19 
125 315 19 
124 315 19 
123 315 19 
122 314 19 
121 314 19 
120 313 19 
119 313 19 
118 313 19 
117 313 19 
116 314 19 
115 315 19 
115 316 19 
115 317 19 
115 318 19 
115 319 19 
115 320 19 
115 321 19 
116 322 19 
117 323 19 
118 324 19 
119 325 19 
120 325 19 
121 325 19 
V
Segmentation 0
254 179 22 
255 178 22 
256 178 22 
257 177 22 
258 176 22 
258 175 22 
257 174 22 
257 173 22 
257 172 22 
256 171 22 
256 170 22 
256 169 22 
255 168 22 
255 167 22 
254 166 22 
254 165 22 
253 164 22 
253 163 22 
252 162 22 
252 161 22 
251 160 22 
250 160 22 
249 161 22 
248 161 22 
247 162 22 
247 163 22 
246 164 22 
245 165 22 
245 166 22 
245 167 22 
246 168 22 
247 169 22 
248 170 22 
248 171 22 
248 172 22 
248 173 22 
247 174 22 
247 175 22 
248 176 22 
249 177 22 
250 178 22 
251 179 22 
252 179 22 
253 179 22 
254 179 22 
V
Segmentation 0
204 220 24 
205 219 24 
206 218 24 
207 217 24 
208 216 24 
208 215 24 
208 214 24 
207 213 24 
206 212 24 
205 211 24 
204 210 24 
204 209 24 
204 208 24 
204 207 24 
204 206 24 
203 205 24 
202 205 24 
201 204 24 
200 203 24 
199 203 24 
198 203 24 
197 204 24 
196 204 24 
195 204 24 
194 205 24 
194 206 24 
194 207 24 
194 208 24 
193 209 24 
193 210 24 
193 211 24 
194 212 24 
195 213 24 
196 213 24 
196 214 24 
196 215 24 
196 216 24 
197 217 24 
198 218 24 
199 218 24 
200 218 24 
201 219 24 
202 219 24 
203 219 24 
204 220 24 
V
