Segmentation 0
254 404 16 
255 404 16 
256 403 16 
257 403 16 
258 402 16 
258 401 16 
259 402 16 
260 403 16 
261 403 16 
262 404 16 
V
Segmentation 0
181 141 17 
182 140 17 
183 139 17 
183 138 17 
183 137 17 
183 136 17 
183 135 17 
184 134 17 
183 133 17 
182 132 17 
181 132 17 
180 131 17 
179 131 17 
178 132 17 
177 133 17 
176 134 17 
176 135 17 
176 136 17 
175 137 17 
176 138 17 
176 139 17 
177 140 17 
178 141 17 
179 141 17 
180 141 17 
181 141 17 
V
Segmentation 1
293 159 17 
294 158 17 
295 158 17 
296 158 17 
297 158 17 
298 157 17 
298 156 17 
298 155 17 
298 154 17 
297 153 17 
297 152 17 
297 151 17 
296 150 17 
295 150 17 
294 149 17 
293 149 17 
292 148 17 
291 149 17 
290 150 17 
289 150 17 
288 151 17 
287 152 17 
287 153 17 
287 154 17 
287 155 17 
287 156 17 
288 157 17 
289 158 17 
290 158 17 
291 159 17 
292 159 17 
293 159 17 
V
Segmentation 2
204 188 17 
205 187 17 
205 186 17 
205 185 17 
205 184 17 
206 183 17 
206 182 17 
206 181 17 
206 180 17 
206 179 17 
205 178 17 
205 177 17 
205 176 17 
205 175 17 
205 174 17 
204 173 17 
203 173 17 
202 172 17 
201 172 17 
200 171 17 
199 170 17 
198 169 17 
198 168 17 
197 167 17 
197 166 17 
196 165 17 
196 164 17 
196 163 17 
196 162 17 
197 161 17 
197 160 17 
197 159 17 
196 158 17 
195 157 17 
194 157 17 
193 157 17 
192 156 17 
191 156 17 
190 157 17 
189 157 17 
188 158 17 
188 159 17 
188 160 17 
188 161 17 
188 162 17 
188 163 17 
188 164 17 
188 165 17 
189 166 17 
190 167 17 
190 168 17 
190 169 17 
189 170 17 
189 171 17 
189 172 17 
189 173 17 
189 174 17 
189 175 17 
189 176 17 
189 177 17 
189 178 17 
189 179 17 
190 180 17 
190 181 17 
191 182 17 
192 182 17 
193 182 17 
194 183 17 
195 183 17 
196 183 17 
197 184 17 
198 185 17 
199 186 17 
200 187 17 
201 187 17 
202 188 17 
203 188 17 
204 188 17 
V
Segmentation 3
259 181 17 
260 180 17 
261 180 17 
262 180 17 
263 180 17 
264 179 17 
265 178 17 
265 177 17 
265 176 17 
266 175 17 
266 174 17 
266 173 17 
267 172 17 
267 171 17 
267 170 17 
267 169 17 
267 168 17 
267 167 17 
267 166 17 
268 165 17 
269 164 17 
269 163 17 
270 162 17 
270 161 17 
270 160 17 
270 159 17 
270 158 17 
269 157 17 
268 157 17 
267 157 17 
266 157 17 
265 156 17 
264 156 17 
263 156 17 
262 157 17 
261 157 17 
260 157 17 
259 157 17 
258 157 17 
257 156 17 
256 156 17 
255 156 17 
254 156 17 
253 156 17 
252 157 17 
252 158 17 
252 159 17 
252 160 17 
252 161 17 
252 162 17 
252 163 17 
252 164 17 
251 165 17 
250 165 17 
249 166 17 
249 167 17 
249 168 17 
249 169 17 
249 170 17 
248 171 17 
248 172 17 
249 173 17 
250 174 17 
251 174 17 
252 174 17 
253 174 17 
254 173 17 
255 173 17 
256 173 17 
257 174 17 
256 175 17 
256 176 17 
255 177 17 
255 178 17 
255 179 17 
256 180 17 
257 181 17 
258 181 17 
259 181 17 
V
Segmentation 4
173 171 17 
174 170 17 
175 169 17 
176 168 17 
176 167 17 
176 166 17 
175 165 17 
174 164 17 
173 164 17 
172 164 17 
171 164 17 
170 165 17 
169 166 17 
169 167 17 
169 168 17 
169 169 17 
170 170 17 
171 170 17 
172 171 17 
173 171 17 
V
Segmentation 5
159 210 17 
160 209 17 
160 208 17 
161 207 17 
162 206 17 
162 205 17 
162 204 17 
162 203 17 
162 202 17 
163 201 17 
163 200 17 
162 199 17 
161 198 17 
160 198 17 
159 197 17 
158 197 17 
157 197 17 
156 198 17 
155 199 17 
155 200 17 
155 201 17 
155 202 17 
154 203 17 
154 204 17 
154 205 17 
154 206 17 
155 207 17 
155 208 17 
156 209 17 
157 210 17 
158 210 17 
159 210 17 
V
Segmentation 6
301 317 17 
302 316 17 
303 316 17 
304 315 17 
305 314 17 
305 313 17 
304 312 17 
303 312 17 
303 311 17 
303 310 17 
302 309 17 
301 308 17 
300 307 17 
299 306 17 
298 306 17 
297 307 17 
296 307 17 
295 308 17 
294 308 17 
293 308 17 
292 309 17 
291 310 17 
291 311 17 
291 312 17 
291 313 17 
292 314 17 
292 315 17 
293 316 17 
294 316 17 
295 316 17 
296 316 17 
297 316 17 
298 317 17 
299 317 17 
300 317 17 
301 317 17 
V
Segmentation 7
258 402 17 
259 401 17 
260 400 17 
260 399 17 
261 398 17 
261 397 17 
262 396 17 
263 395 17 
264 395 17 
265 395 17 
266 396 17 
267 396 17 
268 397 17 
269 396 17 
269 395 17 
269 394 17 
269 393 17 
269 392 17 
269 391 17 
269 390 17 
269 389 17 
270 388 17 
271 388 17 
272 388 17 
272 389 17 
273 390 17 
274 390 17 
275 390 17 
276 390 17 
277 389 17 
278 388 17 
278 387 17 
278 386 17 
278 385 17 
277 384 17 
277 383 17 
277 382 17 
277 381 17 
277 380 17 
277 379 17 
278 378 17 
279 377 17 
280 376 17 
281 376 17 
282 377 17 
283 377 17 
284 378 17 
285 378 17 
286 378 17 
287 377 17 
288 376 17 
287 375 17 
288 374 17 
289 373 17 
290 372 17 
290 371 17 
291 370 17 
292 369 17 
293 368 17 
293 367 17 
293 366 17 
294 365 17 
294 364 17 
294 363 17 
293 362 17 
292 362 17 
291 362 17 
290 361 17 
289 361 17 
288 360 17 
288 359 17 
289 358 17 
289 357 17 
290 356 17 
290 355 17 
291 354 17 
291 353 17 
291 352 17 
292 351 17 
293 350 17 
293 349 17 
293 348 17 
294 347 17 
295 346 17 
295 345 17 
295 344 17 
294 343 17 
294 342 17 
294 341 17 
295 340 17 
296 340 17 
297 339 17 
298 339 17 
299 338 17 
299 337 17 
299 336 17 
299 335 17 
298 334 17 
297 333 17 
296 332 17 
295 332 17 
294 332 17 
293 331 17 
292 332 17 
292 333 17 
291 333 17 
290 333 17 
289 333 17 
288 332 17 
287 332 17 
286 332 17 
285 333 17 
284 334 17 
284 335 17 
284 336 17 
284 337 17 
283 338 17 
283 339 17 
283 340 17 
282 341 17 
281 340 17 
280 340 17 
280 339 17 
279 338 17 
278 337 17 
277 336 17 
276 337 17 
275 337 17 
274 338 17 
273 338 17 
272 339 17 
271 340 17 
270 341 17 
270 342 17 
271 343 17 
271 344 17 
271 345 17 
271 346 17 
272 347 17 
273 348 17 
273 349 17 
273 350 17 
273 351 17 
273 352 17 
273 353 17 
274 354 17 
275 354 17 
276 354 17 
277 355 17 
278 355 17 
279 356 17 
279 357 17 
278 358 17 
278 359 17 
277 360 17 
277 361 17 
276 362 17 
275 362 17 
274 361 17 
273 361 17 
272 360 17 
271 360 17 
270 360 17 
269 361 17 
268 362 17 
267 363 17 
267 364 17 
267 365 17 
267 366 17 
267 367 17 
266 368 17 
265 368 17 
264 369 17 
263 369 17 
262 370 17 
261 370 17 
260 370 17 
259 370 17 
258 370 17 
257 370 17 
256 371 17 
255 372 17 
255 373 17 
254 374 17 
254 375 17 
254 376 17 
253 377 17 
252 377 17 
251 378 17 
250 379 17 
250 380 17 
250 381 17 
250 382 17 
250 383 17 
250 384 17 
250 385 17 
251 386 17 
252 386 17 
253 387 17 
254 387 17 
254 388 17 
255 389 17 
255 390 17 
255 391 17 
254 392 17 
254 393 17 
253 394 17 
252 394 17 
251 395 17 
252 396 17 
252 397 17 
253 398 17 
253 399 17 
253 400 17 
254 401 17 
255 402 17 
256 402 17 
257 402 17 
258 402 17 
V
Segmentation 0
180 143 18 
181 142 18 
182 142 18 
183 141 18 
184 140 18 
184 139 18 
184 138 18 
184 137 18 
184 136 18 
184 135 18 
183 134 18 
182 134 18 
181 133 18 
180 133 18 
179 134 18 
178 134 18 
177 135 18 
176 136 18 
176 137 18 
176 138 18 
175 139 18 
175 140 18 
176 141 18 
177 142 18 
178 142 18 
179 143 18 
180 143 18 
V
Segmentation 1
191 181 18 
192 180 18 
193 179 18 
193 178 18 
193 177 18 
192 176 18 
192 175 18 
192 174 18 
192 173 18 
191 172 18 
192 171 18 
192 170 18 
193 169 18 
194 169 18 
195 169 18 
196 170 18 
197 170 18 
198 169 18 
199 168 18 
199 167 18 
200 167 18 
201 167 18 
202 166 18 
203 166 18 
204 166 18 
205 165 18 
206 164 18 
206 163 18 
205 162 18 
205 161 18 
205 160 18 
205 159 18 
204 158 18 
203 157 18 
202 157 18 
201 157 18 
200 156 18 
199 156 18 
198 156 18 
197 156 18 
196 155 18 
195 155 18 
194 154 18 
193 154 18 
192 154 18 
191 155 18 
190 156 18 
189 157 18 
188 158 18 
187 158 18 
186 157 18 
185 157 18 
184 156 18 
183 157 18 
182 157 18 
181 158 18 
181 159 18 
181 160 18 
180 161 18 
180 162 18 
180 163 18 
180 164 18 
180 165 18 
181 166 18 
182 167 18 
182 168 18 
182 169 18 
181 170 18 
181 171 18 
181 172 18 
181 173 18 
181 174 18 
182 175 18 
182 176 18 
182 177 18 
182 178 18 
182 179 18 
183 180 18 
184 181 18 
185 181 18 
186 181 18 
187 181 18 
188 181 18 
189 181 18 
190 181 18 
191 181 18 
V
Segmentation 2
267 181 18 
268 180 18 
269 179 18 
270 178 18 
270 177 18 
270 176 18 
271 175 18 
271 174 18 
271 173 18 
270 172 18 
270 171 18 
270 170 18 
270 169 18 
270 168 18 
270 167 18 
269 166 18 
268 165 18 
268 164 18 
268 163 18 
269 162 18 
269 161 18 
269 160 18 
269 159 18 
270 158 18 
269 157 18 
268 157 18 
267 156 18 
266 156 18 
265 156 18 
264 155 18 
263 155 18 
262 155 18 
261 156 18 
260 155 18 
259 155 18 
258 155 18 
257 154 18 
256 154 18 
255 154 18 
254 155 18 
253 156 18 
252 157 18 
251 158 18 
251 159 18 
251 160 18 
252 161 18 
252 162 18 
253 163 18 
253 164 18 
253 165 18 
252 166 18 
252 167 18 
251 168 18 
250 169 18 
250 170 18 
251 171 18 
252 171 18 
253 171 18 
254 170 18 
255 170 18 
256 169 18 
257 169 18 
258 169 18 
259 169 18 
260 170 18 
261 170 18 
261 171 18 
262 172 18 
262 173 18 
262 174 18 
261 175 18 
261 176 18 
261 177 18 
261 178 18 
262 179 18 
263 180 18 
264 181 18 
265 181 18 
266 181 18 
267 181 18 
V
Segmentation 3
281 168 18 
282 167 18 
283 166 18 
283 165 18 
284 164 18 
284 163 18 
284 162 18 
284 161 18 
284 160 18 
284 159 18 
283 158 18 
282 157 18 
281 157 18 
281 156 18 
280 155 18 
279 155 18 
278 155 18 
277 156 18 
277 157 18 
276 158 18 
276 159 18 
276 160 18 
276 161 18 
276 162 18 
276 163 18 
276 164 18 
276 165 18 
276 166 18 
277 167 18 
278 168 18 
279 168 18 
280 168 18 
281 168 18 
V
Segmentation 4
289 330 18 
290 329 18 
291 329 18 
292 328 18 
293 327 18 
293 326 18 
294 325 18 
295 324 18 
295 323 18 
295 322 18 
295 321 18 
295 320 18 
295 319 18 
295 318 18 
295 317 18 
296 316 18 
296 315 18 
296 314 18 
295 313 18 
295 312 18 
295 311 18 
295 310 18 
294 309 18 
293 309 18 
292 308 18 
291 307 18 
292 306 18 
292 305 18 
292 304 18 
292 303 18 
292 302 18 
292 301 18 
292 300 18 
291 299 18 
290 299 18 
289 299 18 
288 298 18 
287 298 18 
286 298 18 
285 298 18 
284 299 18 
283 300 18 
284 301 18 
284 302 18 
284 303 18 
285 304 18 
285 305 18 
286 306 18 
286 307 18 
287 308 18 
287 309 18 
288 310 18 
288 311 18 
288 312 18 
288 313 18 
288 314 18 
288 315 18 
288 316 18 
288 317 18 
288 318 18 
289 319 18 
289 320 18 
289 321 18 
289 322 18 
289 323 18 
289 324 18 
289 325 18 
288 326 18 
288 327 18 
288 328 18 
288 329 18 
289 330 18 
V
Segmentation 5
163 365 18 
164 364 18 
165 364 18 
166 364 18 
167 363 18 
168 363 18 
169 363 18 
170 363 18 
171 362 18 
172 361 18 
172 360 18 
172 359 18 
172 358 18 
172 357 18 
171 356 18 
171 355 18 
171 354 18 
171 353 18 
171 352 18 
171 351 18 
172 350 18 
172 349 18 
172 348 18 
173 348 18 
174 348 18 
175 348 18 
176 348 18 
177 348 18 
178 347 18 
178 346 18 
178 345 18 
177 344 18 
177 343 18 
177 342 18 
176 341 18 
176 340 18 
175 339 18 
174 338 18 
173 338 18 
172 339 18 
171 340 18 
171 341 18 
171 342 18 
170 343 18 
170 344 18 
169 345 18 
168 345 18 
168 344 18 
167 343 18 
166 342 18 
165 341 18 
165 340 18 
164 339 18 
163 338 18 
162 337 18 
162 336 18 
161 335 18 
160 335 18 
159 335 18 
158 336 18 
158 337 18 
158 338 18 
158 339 18 
158 340 18 
158 341 18 
158 342 18 
159 343 18 
159 344 18 
159 345 18 
160 346 18 
161 347 18 
162 347 18 
163 348 18 
163 349 18 
163 350 18 
163 351 18 
163 352 18 
163 353 18 
163 354 18 
163 355 18 
162 355 18 
161 356 18 
161 357 18 
161 358 18 
161 359 18 
161 360 18 
161 361 18 
161 362 18 
161 363 18 
162 364 18 
163 365 18 
V
Segmentation 6
271 382 18 
272 381 18 
273 381 18 
274 381 18 
275 380 18 
276 379 18 
277 378 18 
278 377 18 
279 376 18 
279 375 18 
280 374 18 
280 373 18 
281 372 18 
282 371 18 
283 370 18 
284 369 18 
285 368 18 
284 367 18 
284 366 18 
283 365 18 
282 364 18 
281 364 18 
280 363 18 
279 363 18 
278 362 18 
279 361 18 
279 360 18 
279 359 18 
280 358 18 
280 357 18 
280 356 18 
280 355 18 
279 354 18 
278 353 18 
277 353 18 
276 352 18 
275 353 18 
274 353 18 
273 354 18 
272 355 18 
271 356 18 
271 357 18 
271 358 18 
271 359 18 
271 360 18 
270 361 18 
269 361 18 
268 362 18 
267 362 18 
266 363 18 
266 364 18 
266 365 18 
266 366 18 
267 367 18 
267 368 18 
267 369 18 
266 370 18 
266 371 18 
265 372 18 
264 372 18 
263 373 18 
263 374 18 
263 375 18 
263 376 18 
263 377 18 
264 378 18 
265 377 18 
266 377 18 
266 378 18 
267 379 18 
268 380 18 
269 380 18 
270 381 18 
271 382 18 
V
Segmentation 0
185 183 19 
186 182 19 
187 182 19 
188 182 19 
189 182 19 
190 181 19 
191 180 19 
191 179 19 
191 178 19 
191 177 19 
191 176 19 
190 175 19 
190 174 19 
190 173 19 
191 172 19 
191 171 19 
192 171 19 
193 170 19 
194 170 19 
195 170 19 
196 170 19 
197 170 19 
198 170 19 
199 171 19 
200 170 19 
200 169 19 
201 168 19 
201 167 19 
201 166 19 
200 165 19 
199 164 19 
198 164 19 
197 163 19 
196 162 19 
195 162 19 
195 161 19 
195 160 19 
196 159 19 
196 158 19 
196 157 19 
195 156 19 
194 155 19 
193 155 19 
193 154 19 
192 153 19 
191 153 19 
190 153 19 
189 154 19 
188 154 19 
187 155 19 
186 155 19 
185 155 19 
184 155 19 
183 156 19 
182 156 19 
181 157 19 
180 157 19 
179 158 19 
179 159 19 
179 160 19 
179 161 19 
179 162 19 
179 163 19 
179 164 19 
178 165 19 
177 165 19 
176 165 19 
175 165 19 
174 166 19 
174 167 19 
174 168 19 
174 169 19 
173 170 19 
173 171 19 
173 172 19 
174 173 19 
175 174 19 
176 175 19 
177 175 19 
178 175 19 
179 175 19 
179 176 19 
179 177 19 
179 178 19 
179 179 19 
180 180 19 
181 181 19 
182 182 19 
183 183 19 
184 183 19 
185 183 19 
V
Segmentation 1
165 168 19 
166 167 19 
167 166 19 
168 165 19 
169 164 19 
170 164 19 
171 164 19 
172 163 19 
172 162 19 
173 161 19 
173 160 19 
173 159 19 
174 158 19 
174 157 19 
174 156 19 
173 155 19 
172 155 19 
171 154 19 
170 154 19 
169 154 19 
168 154 19 
167 155 19 
166 156 19 
165 157 19 
164 157 19 
163 157 19 
162 157 19 
161 157 19 
160 158 19 
159 159 19 
159 160 19 
158 161 19 
158 162 19 
158 163 19 
159 164 19 
160 165 19 
161 166 19 
162 167 19 
163 168 19 
164 168 19 
165 168 19 
V
Segmentation 2
268 183 19 
269 182 19 
270 181 19 
270 180 19 
270 179 19 
270 178 19 
270 177 19 
270 176 19 
270 175 19 
270 174 19 
271 174 19 
272 173 19 
273 173 19 
274 172 19 
273 171 19 
274 170 19 
274 169 19 
274 168 19 
273 167 19 
273 166 19 
273 165 19 
272 164 19 
271 163 19 
270 163 19 
269 163 19 
269 162 19 
269 161 19 
268 160 19 
268 159 19 
268 158 19 
268 157 19 
268 156 19 
267 155 19 
266 155 19 
265 154 19 
264 155 19 
263 155 19 
262 156 19 
261 156 19 
260 157 19 
260 158 19 
260 159 19 
260 160 19 
260 161 19 
260 162 19 
260 163 19 
259 164 19 
258 165 19 
257 166 19 
257 167 19 
256 168 19 
256 169 19 
257 170 19 
257 171 19 
258 172 19 
259 172 19 
260 172 19 
261 173 19 
262 174 19 
262 175 19 
263 176 19 
263 177 19 
263 178 19 
262 179 19 
262 180 19 
262 181 19 
262 182 19 
263 183 19 
264 183 19 
265 183 19 
266 183 19 
267 183 19 
268 183 19 
V
Segmentation 3
286 167 19 
287 166 19 
288 165 19 
289 164 19 
289 163 19 
290 162 19 
290 161 19 
290 160 19 
290 159 19 
289 158 19 
288 158 19 
287 157 19 
287 156 19 
286 155 19 
285 155 19 
284 155 19 
283 155 19 
282 156 19 
281 157 19 
281 158 19 
281 159 19 
280 160 19 
280 161 19 
280 162 19 
281 163 19 
281 164 19 
282 165 19 
283 166 19 
284 166 19 
285 167 19 
286 167 19 
V
Segmentation 4
332 195 19 
333 194 19 
333 193 19 
334 192 19 
334 191 19 
334 190 19 
334 189 19 
333 188 19 
332 187 19 
331 187 19 
330 186 19 
329 186 19 
328 186 19 
327 186 19 
326 186 19 
325 186 19 
324 187 19 
323 188 19 
323 189 19 
323 190 19 
324 191 19 
324 192 19 
324 193 19 
325 194 19 
326 195 19 
327 195 19 
328 195 19 
329 195 19 
330 195 19 
331 195 19 
332 195 19 
V
Segmentation 5
168 203 19 
169 202 19 
169 201 19 
170 200 19 
170 199 19 
170 198 19 
169 197 19 
169 196 19 
168 195 19 
167 194 19 
166 193 19 
165 192 19 
164 191 19 
163 190 19 
162 190 19 
161 190 19 
160 191 19 
160 192 19 
159 193 19 
158 194 19 
158 195 19 
158 196 19 
159 197 19 
159 198 19 
160 199 19 
161 199 19 
162 199 19 
163 199 19 
164 200 19 
164 201 19 
165 202 19 
166 203 19 
167 203 19 
168 203 19 
V
Segmentation 6
296 211 19 
297 210 19 
298 209 19 
298 208 19 
299 207 19 
298 206 19 
298 205 19 
297 204 19 
296 203 19 
295 203 19 
294 203 19 
293 202 19 
292 202 19 
291 202 19 
290 203 19 
290 204 19 
290 205 19 
290 206 19 
289 207 19 
289 208 19 
290 209 19 
291 210 19 
292 210 19 
293 211 19 
294 211 19 
295 211 19 
296 211 19 
V
Segmentation 7
289 356 19 
290 355 19 
291 354 19 
292 353 19 
292 352 19 
292 351 19 
292 350 19 
292 349 19 
292 348 19 
293 347 19 
294 346 19 
294 345 19 
294 344 19 
294 343 19 
294 342 19 
294 341 19 
294 340 19 
295 340 19 
296 339 19 
297 339 19 
298 338 19 
298 337 19 
298 336 19 
298 335 19 
298 334 19 
298 333 19 
298 332 19 
299 332 19 
300 332 19 
301 332 19 
302 332 19 
303 332 19 
304 332 19 
305 331 19 
306 330 19 
305 329 19 
305 328 19 
304 327 19 
304 326 19 
304 325 19 
304 324 19 
303 323 19 
302 323 19 
301 322 19 
300 322 19 
299 321 19 
298 322 19 
297 322 19 
296 322 19 
295 322 19 
294 322 19 
293 321 19 
292 321 19 
292 320 19 
291 319 19 
291 318 19 
291 317 19 
291 316 19 
292 315 19 
293 314 19 
293 313 19 
293 312 19 
293 311 19 
292 310 19 
292 309 19 
291 308 19 
290 308 19 
289 308 19 
288 308 19 
287 308 19 
286 308 19 
285 308 19 
284 308 19 
283 309 19 
283 310 19 
283 311 19 
283 312 19 
283 313 19 
283 314 19 
283 315 19 
283 316 19 
283 317 19 
284 318 19 
284 319 19 
284 320 19 
283 321 19 
283 322 19 
282 323 19 
282 324 19 
281 325 19 
281 326 19 
280 326 19 
279 327 19 
278 327 19 
277 327 19 
276 327 19 
275 326 19 
274 326 19 
273 326 19 
272 326 19 
271 327 19 
271 328 19 
271 329 19 
272 330 19 
272 331 19 
273 332 19 
273 333 19 
273 334 19 
273 335 19 
272 336 19 
272 337 19 
271 338 19 
271 339 19 
272 340 19 
273 340 19 
274 340 19 
275 340 19 
276 340 19 
277 341 19 
278 341 19 
279 341 19 
279 342 19 
280 343 19 
280 344 19 
280 345 19 
281 346 19 
282 346 19 
283 347 19 
283 348 19 
283 349 19 
283 350 19 
283 351 19 
283 352 19 
283 353 19 
284 354 19 
285 355 19 
286 355 19 
287 356 19 
288 356 19 
289 356 19 
V
Segmentation 8
167 349 19 
168 348 19 
169 348 19 
170 347 19 
171 346 19 
171 345 19 
171 344 19 
171 343 19 
172 342 19 
172 341 19 
171 340 19 
170 339 19 
169 339 19 
169 338 19 
169 337 19 
168 336 19 
167 337 19 
166 336 19 
165 335 19 
164 334 19 
164 333 19 
163 332 19 
163 331 19 
163 330 19 
163 329 19 
162 328 19 
162 327 19 
162 326 19 
162 325 19 
162 324 19 
161 323 19 
161 322 19 
160 321 19 
159 322 19 
158 322 19 
157 323 19 
156 323 19 
155 323 19 
154 324 19 
153 324 19 
152 325 19 
153 326 19 
153 327 19 
153 328 19 
153 329 19 
153 330 19 
154 331 19 
155 332 19 
156 332 19 
157 333 19 
158 333 19 
158 334 19 
158 335 19 
158 336 19 
157 337 19 
157 338 19 
158 339 19 
159 340 19 
160 341 19 
161 342 19 
161 343 19 
161 344 19 
161 345 19 
162 346 19 
162 347 19 
163 348 19 
164 349 19 
165 349 19 
166 349 19 
167 349 19 
V
Segmentation 9
161 385 19 
162 384 19 
161 383 19 
160 382 19 
160 381 19 
160 380 19 
159 379 19 
159 378 19 
158 377 19 
157 376 19 
156 376 19 
155 376 19 
154 376 19 
153 376 19 
152 377 19 
151 378 19 
151 379 19 
150 380 19 
150 381 19 
150 382 19 
151 383 19 
151 384 19 
152 385 19 
153 385 19 
154 385 19 
155 385 19 
156 385 19 
157 385 19 
158 385 19 
159 385 19 
160 385 19 
161 385 19 
V
Segmentation 10
181 391 19 
182 390 19 
183 390 19 
184 389 19 
185 389 19 
186 388 19 
187 387 19 
188 386 19 
188 385 19 
188 384 19 
188 383 19 
188 382 19 
188 381 19 
187 380 19 
186 380 19 
185 380 19 
184 379 19 
183 379 19 
182 379 19 
181 379 19 
180 380 19 
179 381 19 
179 382 19 
179 383 19 
179 384 19 
178 384 19 
177 384 19 
176 385 19 
176 386 19 
176 387 19 
177 388 19 
178 388 19 
179 389 19 
180 389 19 
180 390 19 
181 391 19 
V
Segmentation 0
192 197 20 
193 196 20 
194 196 20 
195 195 20 
196 194 20 
196 193 20 
196 192 20 
196 191 20 
197 190 20 
197 189 20 
198 189 20 
199 188 20 
200 187 20 
201 186 20 
201 185 20 
201 184 20 
202 183 20 
203 182 20 
204 181 20 
204 180 20 
204 179 20 
204 178 20 
204 177 20 
204 176 20 
204 175 20 
203 174 20 
203 173 20 
203 172 20 
203 171 20 
202 170 20 
201 170 20 
200 171 20 
199 171 20 
199 170 20 
199 169 20 
199 168 20 
199 167 20 
199 166 20 
198 165 20 
197 164 20 
196 163 20 
195 163 20 
194 163 20 
193 163 20 
192 163 20 
191 164 20 
190 163 20 
189 162 20 
188 162 20 
187 162 20 
186 163 20 
185 164 20 
184 164 20 
183 164 20 
182 164 20 
181 164 20 
180 164 20 
179 164 20 
178 165 20 
177 165 20 
176 166 20 
